instancia_id,token_id,token,punt_inicial,punt_final,capitalización,es_inicio_instancia,es_fin_instancia,es_primer_token,es_ultimo_token,i_punt_inicial,i_punt_final,dim_red_0,dim_red_1,dim_red_2,dim_red_3,dim_red_4,dim_red_5,dim_red_6,dim_red_7,dim_red_8,dim_red_9,dim_red_10,dim_red_11,dim_red_12,dim_red_13,dim_red_14
31,13995,##ña,,,0,0,0,0,1,0,0,5.932585,0.20011497,4.9032545,11.848913,11.590224,5.8188744,3.2962325,-0.5928278,4.6557255,7.923994,4.5983124,5.284796,12.915103,4.6429586,4.572088
31,10127,del,,,0,0,0,1,1,0,0,-0.31243742,1.6049818,8.647911,1.8992966,2.4678762,2.48689,2.2108014,1.8961381,-1.8653113,3.5433161,2.5830157,5.966961,0.14516088,2.6103532,1.6194866
31,47599,señor,,.,1,0,1,1,1,0,3,10.429455,4.088318,3.0361156,1.3836805,8.652813,5.290763,0.82669413,6.1189713,10.20412,4.8903036,2.4948792,7.621777,8.71599,6.7242203,3.6971638
32,38188,qué,¿,,1,1,0,1,1,1,0,8.960025,5.3406835,2.5016031,2.855794,2.7857413,0.786105,0.97863114,5.5221844,3.7863052,3.7317498,-2.540106,9.48918,5.4400225,1.0424774,5.3485603
32,12832,tiene,,,0,0,0,1,0,0,0,3.8687227,5.532108,5.5698333,6.5612373,4.1510024,5.0815725,6.779157,3.4392936,4.4264703,3.1184084,5.0225987,4.023746,4.544689,2.5098789,4.4940853
32,10107,##s,,?,0,0,1,0,1,0,2,2.9189107,4.4996915,4.249655,4.630199,5.255631,4.719694,7.2595997,3.2325037,13.250816,4.083637,3.9465647,-0.49348566,6.4876614,9.349112,8.1619425
33,169,a,,,3,1,0,1,1,0,0,-1.6373456,6.6210804,6.0303974,7.126865,6.906121,11.306249,7.7629757,-2.857402,5.1073294,1.2042693,3.2642012,4.772159,3.3656805,8.853061,3.1863418
33,16719,ver,,",",0,0,0,1,1,0,4,0.32086027,-0.80329496,9.5684805,7.1653438,7.1485734,6.2456684,1.0591618,4.0000844,3.420087,2.959784,5.16121,6.036314,2.3461199,7.1780853,0.87239033
33,82639,dó,¿,,0,0,0,1,0,1,0,4.7987313,9.002543,1.4183179,3.0304716,7.11403,3.8625796,0.02564819,3.1643882,4.708908,2.51899,3.5705643,9.539454,6.0343795,1.1351837,-1.5662389
33,11382,##nde,,,0,0,0,0,1,0,0,3.9660094,0.23958986,4.407348,4.8343883,8.5825205,6.5124865,6.2363997,5.0278454,4.330098,2.2122376,6.3164425,3.2842057,2.3093064,5.269181,5.3881035
33,10361,te,,,0,0,0,1,1,0,0,-2.108929,6.1270733,4.8689322,0.04173845,-0.019512333,3.1023724,-0.70886666,0.90091306,8.564493,4.6805563,2.0503528,3.3348467,3.6437619,6.047149,10.499862
33,66330,duel,,,0,0,0,1,0,0,0,2.2912407,5.087575,4.5024805,7.9224987,3.986637,5.983823,4.063718,3.021517,4.879859,4.0772243,4.856191,4.7841425,5.866159,1.9734979,5.8491197
33,10112,##e,,?,0,0,1,0,1,0,2,4.055008,5.0009623,8.169466,4.460811,10.465667,2.7573397,6.0784554,1.2303476,4.069397,0.34897813,5.2462335,4.628895,10.158407,6.4091043,0.00865956
34,10406,lo,,,1,1,0,1,1,0,0,0.08094187,8.566458,1.8273425,2.5180361,4.121457,8.258341,6.2569294,2.9813886,4.494823,8.393251,5.6975594,14.068832,3.9585528,6.5187397,4.815639
34,10121,que,,,0,0,0,1,1,0,0,1.4646726,10.301474,7.341108,2.978222,8.431274,-1.375258,4.0375824,1.3023763,5.1879025,2.5666687,-2.8812876,7.9301834,7.08796,4.37418,4.0044246
34,12832,tiene,,,0,0,0,1,0,0,0,3.8711634,5.5286417,5.567353,6.554552,4.1544466,5.091032,6.774747,3.4410937,4.427481,3.1149902,5.0263896,4.026976,4.5527105,2.51231,4.496506
34,10107,##s,,,0,0,0,0,1,0,0,2.9111085,4.493845,4.2411504,4.627576,5.264829,4.7079654,7.256948,3.2462425,13.244727,4.0897136,3.9488897,-0.47684962,6.4812226,9.342062,8.164996
34,10110,en,,,0,0,0,1,1,0,0,6.6990285,8.4820795,7.503547,5.3876576,12.457271,5.474999,4.427836,9.750086,8.500017,5.6043286,7.2665544,5.2826715,6.9978423,5.713346,1.3512454
34,10109,la,,,0,0,0,1,1,0,0,8.407443,6.241584,6.1004896,1.6860301,1.4416684,8.467261,6.2381854,9.238794,10.074245,3.1685765,4.6275964,7.9220176,4.767666,4.629585,-0.2966152
34,10196,es,,,0,0,0,1,0,0,0,5.1252007,5.2197766,6.2671056,3.7449813,12.438295,4.9094543,5.02985,3.1975021,6.5011625,0.6952274,3.6786351,3.925948,6.3695173,-2.5239942,11.246902
34,34935,##pal,,,0,0,0,0,0,0,0,4.379954,1.9628077,2.3372862,4.7114296,7.292605,2.6729846,4.332071,1.6809388,3.2131445,3.3787143,5.8744683,2.7141106,4.059437,3.2331603,6.34536
34,10229,##da,,,0,0,0,0,1,0,0,3.7874043,0.23180506,4.227373,4.8952622,8.826778,6.7381573,6.1855745,5.017224,4.3682895,1.9048944,6.6399274,3.1030588,1.9988164,5.2619753,5.5182095
34,10192,no,,,0,0,0,1,1,0,0,-0.35456893,8.962628,7.851195,0.37138042,5.26585,7.457384,2.1749237,0.72234684,1.4971855,5.2689824,1.4971606,1.7606186,4.406471,10.727573,1.9782083
34,10196,es,,,0,0,0,1,1,0,0,5.118839,5.2153316,6.265398,3.7408824,12.443233,4.905716,5.026233,3.200049,6.497829,0.7001888,3.6811273,3.9228854,6.365825,-2.5211883,11.243451
34,10119,un,,,0,0,0,1,1,0,0,-0.5826893,10.780758,1.6055235,6.885838,7.879132,8.846722,9.2620125,6.2517447,-1.0046867,4.580213,3.303569,7.577109,6.1075644,7.6833234,5.86458
34,66800,dolor,,",",0,0,0,1,1,0,4,3.0299292,4.891706,5.917321,6.5947504,4.0723825,5.243987,5.802846,3.0611331,4.530826,4.1978335,5.0725064,4.6384115,4.8377547,1.9851762,5.4712977
34,18874,sino,,,0,0,0,1,1,0,0,1.512313,6.1908317,5.4416614,-1.7327929,3.2626562,4.098151,10.151215,1.9932109,0.53436786,5.604275,6.076972,0.22178574,1.5969603,1.5584669,1.9278898
34,19188,muchos,,,0,0,0,1,1,0,0,2.7481925,5.506925,3.9865725,7.76817,4.0424366,6.446726,3.1822324,3.9086072,4.9754295,4.372845,5.134395,5.0806613,5.0499187,2.6793823,6.5038233
34,174,f,,,0,0,0,1,0,0,0,6.006302,-1.1419139,6.950347,6.5972824,3.1101716,2.4195025,10.24076,4.6373835,9.696189,4.631327,4.713005,6.725633,5.623966,5.320852,6.346592
34,20085,##oe,,,0,0,0,0,0,0,0,4.0062613,5.150155,7.422199,6.0894356,4.5669756,7.463345,1.5057307,8.725871,3.2123692,4.5419574,9.981767,9.85184,10.459722,0.65445286,6.9384365
34,10213,##ta,,,0,0,0,0,0,0,0,1.3638548,-0.03147507,3.9221358,1.6602417,10.401698,2.538079,3.6044242,3.1949806,7.27777,3.022913,2.6514707,5.242816,4.7838655,7.435648,5.417197
34,20994,##zos,,.,0,0,1,0,1,0,3,1.3411337,-0.14420728,3.9516659,1.4641922,10.912588,2.3656175,3.290492,2.4660993,7.569339,3.3095262,2.3423903,5.4311414,4.524381,7.2480807,5.3345146
35,10110,en,¿,,1,1,0,1,1,1,0,6.747753,8.439651,7.4424434,5.4049177,12.537802,5.436269,4.376907,9.734229,8.415968,5.608132,7.3581657,5.313289,6.976332,5.738992,1.368598
35,82639,dó,,,0,0,0,1,0,0,0,4.799031,9.002847,1.4180168,3.0307653,7.1143403,3.8628728,0.025375586,3.1646886,4.7086124,2.5186791,3.5702605,9.539675,6.034586,1.1349764,-1.5665666
35,11382,##nde,,,0,0,0,0,1,0,0,3.965961,0.23992772,4.4070086,4.834367,8.582631,6.513016,6.236558,5.0278435,4.329906,2.2121527,6.316858,3.2840114,2.3089738,5.269221,5.3882866
35,14645,estaba,,,0,0,0,1,0,0,0,7.730417,3.0978153,2.4431572,3.4537761,6.01771,8.489339,7.078267,3.8366878,0.97928184,1.1904603,7.1788764,3.7783291,6.1669626,4.044677,2.955178
35,10107,##s,,,0,0,0,0,1,0,0,2.9536617,4.4746346,4.274247,4.678115,5.2603707,4.687366,7.2224326,3.1966345,13.247169,4.115352,3.9971724,-0.45945263,6.4568367,9.38802,8.171639
35,10428,met,,,0,0,0,1,0,0,0,3.390725,4.6696277,3.6050296,6.9858,-0.21324086,2.6539667,7.369205,7.207803,3.141399,6.249808,5.446312,3.4027205,0.8507943,7.108428,-3.7157614
35,12306,##ido,,?,0,0,1,0,1,0,2,2.4365132,3.4009063,3.5999765,3.6308887,7.1701245,2.5719454,4.5974193,2.4273314,5.0116,2.7996256,7.899563,3.655442,3.4543343,4.423046,6.531857
36,45632,cosas,¿,,1,1,0,1,1,1,0,4.380354,7.626641,5.633983,6.396307,1.571352,3.908543,5.964352,-0.5382575,3.5127256,2.0717087,7.051179,8.318499,2.56884,3.4645271,6.3168178
36,10104,de,,,0,0,0,1,1,0,0,10.927789,0.89706355,7.8626947,6.96187,4.0642114,1.8828849,10.20779,1.0926926,7.5578103,7.3603435,7.92306,3.2632356,3.9639468,4.544132,5.09534
36,22354,mujeres,,?,0,0,1,1,1,0,2,6.8370504,3.0303783,6.902532,7.0304837,9.512241,4.9917326,4.588132,5.1333327,5.2142124,4.2795663,2.2800982,2.1501117,5.545008,4.23541,2.4717643
37,54910,cree,¿,,1,1,0,1,0,1,0,3.4252563,5.081335,5.1999726,7.156652,4.636282,5.5510955,5.220257,3.5111675,4.772666,4.1756673,4.652946,4.2049317,4.989006,2.1926308,5.2062693
37,10107,##s,,,1,0,0,0,1,0,0,2.9015942,4.475868,4.2167845,4.657159,5.269907,4.735805,7.2500515,3.2389224,13.216606,4.085927,3.9434237,-0.49775308,6.5007677,9.361893,8.141905
37,85777,tú,,,0,0,0,1,1,0,0,1.4763674,5.3867393,3.969389,8.418072,3.864327,6.9360576,3.841883,3.6244247,4.6052732,4.066864,4.9685426,4.341718,5.509978,1.4418341,6.196611
37,10121,que,,,0,0,0,1,1,0,0,1.3587892,10.208171,7.2459917,3.1059759,8.419628,-1.4263226,4.0800357,1.2356116,5.0999546,2.6008472,-2.9708483,7.8959737,6.9752355,4.369888,4.095524
37,10285,las,,,0,0,0,1,1,0,0,4.8827868,3.4723945,7.313467,11.004947,6.8567495,0.9730013,7.9225397,2.2962883,-0.82074577,2.0421581,6.06367,0.81829697,7.927625,0.23936236,8.284324
37,22354,mujeres,,,0,0,0,1,1,0,0,6.819672,3.0327127,6.893411,7.022353,9.494743,5.0087857,4.571227,5.1396174,5.197208,4.2698536,2.2771754,2.1609333,5.52789,4.237081,2.4870582
37,10360,az,,,0,0,0,1,0,0,0,-1.598738,6.6161304,6.0019565,7.121488,6.986532,11.294317,7.8165126,-2.8528726,5.0674515,1.141388,3.3785899,4.8334274,3.3116145,8.922778,3.1579416
37,15192,##ota,,,0,0,0,0,0,0,0,4.05358,5.131634,7.422751,6.134133,4.519917,7.4651856,1.5310203,8.670193,3.1883736,4.5800524,9.946666,9.782243,10.423452,0.73241913,6.879148
37,10115,##n,,,0,0,0,0,1,0,0,4.714981,0.7758627,4.0183024,2.537883,9.140979,5.550093,6.111577,4.3259277,4.4165707,4.506765,2.2281628,5.1303587,4.9793224,8.428046,3.263265
37,13219,así,,?,0,0,1,1,1,0,2,7.265567,8.088138,7.040492,1.1941131,8.681188,0.04996003,5.56772,-3.7805037,7.8180537,7.973711,4.45942,7.1303697,4.0454297,1.2970613,5.6479926
38,39395,llegada,,,1,1,0,1,1,0,0,2.4800475,4.7778664,5.900348,6.4211507,4.2974114,5.4006357,5.7454205,2.447552,4.771401,4.32491,5.460184,4.7357655,5.51002,2.030297,5.4194894
38,10109,la,,,0,0,0,1,1,0,0,8.361091,6.175812,6.119056,1.5440207,1.5672225,8.481576,6.1806884,9.346384,10.015773,3.0375075,4.6452303,7.999721,4.8081937,4.5324755,-0.3532983
38,110076,discu,,,0,0,0,1,0,0,0,5.920592,3.1290123,7.1319556,11.072639,3.8285851,2.03211,3.104649,4.7036595,6.0207515,2.7374554,6.323676,7.198928,3.9337966,6.840956,4.8346925
38,39200,##sión,,,0,0,0,0,1,0,0,4.4041076,3.66961,3.6892788,6.3951926,2.7642195,5.6715693,3.5840032,0.70952564,5.4032993,4.934652,3.817784,4.902446,5.5139155,4.467198,6.392286
38,169,a,,,0,0,0,1,1,0,0,-1.5861322,6.5734124,5.992707,7.12163,6.924395,11.309912,7.8015027,-2.954896,5.018492,1.1588162,3.3484035,4.7768936,3.3254004,8.871591,3.1793382
38,10547,este,,,0,0,0,1,1,0,0,2.1883736,10.118609,2.3775363,10.105704,3.698583,-0.78633887,10.505908,0.9598568,8.962421,6.0245266,5.5176086,6.3779316,6.0158863,7.087907,2.3284492
38,13705,punto,,,0,0,0,1,1,0,0,-1.227208,8.180483,4.144678,7.5989122,4.61769,4.859578,6.666202,3.3717227,4.412614,7.429277,-0.30691066,1.8073902,4.8867207,6.79971,7.8693686
38,193,y,,",",0,0,0,1,1,0,4,4.4738092,5.8374457,6.9926553,-0.9358004,10.433344,2.0152376,-0.37820965,-1.959395,4.9288406,5.889968,4.509503,1.5413312,1.5092777,1.9527509,3.6430783
38,10225,como,,,0,0,0,1,1,0,0,8.127936,7.41715,-0.28515238,2.0797908,7.434297,7.9048004,5.89012,4.1309695,-0.28427905,6.1216755,1.018849,1.3083857,3.1687815,6.273801,9.028018
38,10125,el,,,0,0,0,1,1,0,0,-0.2883665,12.237651,2.9659762,6.8553953,12.484524,4.934003,6.762497,5.9908037,2.294208,3.631569,6.0124936,11.554114,5.7110333,5.4444413,6.4776225
38,66800,dolor,,,0,0,0,1,1,0,0,3.0296888,4.8917055,5.9174943,6.594132,4.072459,5.243862,5.803832,3.0605524,4.530927,4.1976714,5.0729628,4.638272,4.837993,1.9852841,5.4709983
38,10104,de,,,0,0,0,1,1,0,0,11.010926,0.8706801,7.9288435,7.027095,4.022375,1.9487184,10.075789,0.9944061,7.4263296,7.3104725,7.998045,3.2283087,3.9503574,4.601753,5.044014
38,10285,las,,,0,0,0,1,1,0,0,4.873901,3.4877975,7.2994494,10.993635,6.854107,0.9776096,7.92273,2.30537,-0.80510306,2.0374627,6.050311,0.8128886,7.9244194,0.2470777,8.264364
38,10196,es,,,0,0,0,1,0,0,0,5.1193075,5.2283483,6.271622,3.7515814,12.440325,4.917742,5.023575,3.1887856,6.5099125,0.69855934,3.6688125,3.9191368,6.36322,-2.5327365,11.241414
38,34935,##pal,,,0,0,0,0,0,0,0,4.3750777,1.965302,2.3327138,4.7201967,7.2839484,2.665972,4.321678,1.6842462,3.219116,3.3854644,5.880405,2.7039099,4.0504932,3.2391417,6.3534927
38,11205,##das,,,0,0,0,0,1,0,0,3.7286875,0.28870758,4.173553,4.858623,8.86087,6.7632866,6.1897316,4.9861894,4.376262,1.8742995,6.6964335,3.0713158,1.9507066,5.283476,5.52389
38,58037,aumenta,,,0,0,0,1,0,0,0,3.2699194,5.0471783,5.115551,6.942766,4.639535,5.310523,5.5814,3.177868,4.8648777,4.1845064,4.813216,4.251148,4.9253144,2.2534726,5.294562
38,10537,##ba,,",",0,0,0,0,1,0,4,3.4717798,-0.39360043,10.459037,10.287472,7.0396347,9.5009575,1.2176888,4.711775,3.1217332,7.229522,4.2928314,4.100967,3.5645425,7.542439,7.8592567
38,10192,no,,,0,0,0,1,1,0,0,-0.4332561,8.965011,7.857268,0.37485692,5.257257,7.4032555,2.1350362,0.7487024,1.5172986,5.2491293,1.4901483,1.7725961,4.404521,10.644981,1.8931997
38,14765,tuvo,,,0,0,0,1,1,0,0,3.3787181,4.86231,5.1960454,6.304785,4.4183903,4.8349743,6.54737,3.5532677,3.845047,3.6617384,5.3372273,4.2644444,4.712897,2.5887623,4.910177
38,10125,el,,,0,0,0,1,1,0,0,-0.21025126,12.304444,2.8671246,6.7645035,12.48741,4.926989,6.7603292,6.01907,2.3518429,3.5768187,6.004953,11.439412,5.709736,5.4906907,6.4600825
38,10121,que,,,0,0,0,1,1,0,0,1.4465321,10.163684,7.4000816,3.0181649,8.478388,-1.2927177,4.0491877,1.3438635,5.1497726,2.5216172,-2.949934,8.005745,7.081116,4.343595,4.0008287
38,10406,lo,,,0,0,0,1,1,0,0,0.09332089,8.592088,1.8623132,2.5441563,4.124153,8.25336,6.2230167,2.983194,4.5057077,8.407435,5.723879,14.081302,3.9439805,6.544795,4.7896466
38,14541,sent,,,0,0,0,1,0,0,0,6.938886,8.330409,7.448914,5.474968,12.727739,5.546222,4.586163,9.603867,8.232905,5.6365356,7.4656124,5.3035407,6.7836294,5.5349717,1.475932
38,10836,##ía,,,0,0,0,0,1,0,0,6.373011,7.655837,6.4234543,4.6393437,9.24506,8.83613,2.4414513,1.953888,-4.46432,2.8191917,5.10195,3.729766,4.0663505,4.8607526,2.152368
38,10543,más,,,0,0,0,1,1,0,0,5.516414,8.781589,6.539789,-1.8800597,9.976377,3.3319802,10.273373,3.3976989,3.9622386,6.8753676,4.311021,3.218,4.96073,1.6677002,9.634514
38,11639,re,,,0,0,0,1,0,0,0,7.719715,1.7418959,2.4294076,9.500786,5.75403,-2.74725,4.621338,1.8192732,2.4777815,-1.713471,1.771385,3.7572496,1.5569495,5.394587,6.4957724
38,84182,##medio,,,0,0,0,0,1,0,0,1.5574303,5.411055,3.9584599,8.395094,3.9098845,6.905241,3.8143163,3.6192138,4.6441317,4.0628095,4.9720254,4.319736,5.526794,1.461184,6.175035
38,10121,que,,,0,0,0,1,1,0,0,1.4298314,10.25529,7.320217,2.989558,8.433355,-1.3823043,4.037197,1.2939893,5.1670036,2.540849,-2.851242,7.897188,7.1127796,4.4051685,3.9773064
38,86356,referir,,,0,0,0,1,1,0,0,3.2078037,4.943374,5.9998913,6.7002974,4.1437516,5.4332,5.5281157,3.0244138,4.879454,3.9556134,5.00451,4.234761,5.167786,1.9489683,5.0543323
38,10125,el,,,0,0,0,1,1,0,0,-0.2913476,12.25878,2.9503198,6.775148,12.420929,5.006967,6.811912,5.9810886,2.355384,3.5879889,5.9985223,11.487537,5.6931844,5.4736443,6.46475
38,19614,hecho,,,0,0,0,1,1,0,0,2.96248,4.724538,5.1683183,6.317172,4.7254977,5.1724,5.530235,3.2797859,4.679543,3.9625363,5.275641,4.449833,4.823597,2.2637553,5.346282
38,10173,con,,,0,0,0,1,1,0,0,3.474006,4.7255273,3.5351572,7.0802183,-0.28655437,2.6989791,7.353444,7.24922,3.195477,6.244309,5.4707894,3.3855755,0.82433397,7.1387095,-3.785255
38,12656,todos,,,0,0,0,1,1,0,0,7.345944,12.323087,12.718554,10.140004,1.2343807,7.8470087,3.9188855,2.874996,8.028458,5.050719,5.209133,5.4209948,5.893877,4.8449683,4.872155
38,10846,sus,,,0,0,0,1,1,0,0,1.7780111,7.504669,5.050116,6.6767745,7.000783,5.4648385,7.2319713,12.396738,9.15643,7.4083858,9.66393,5.118088,2.0519786,-1.2510248,7.0528283
38,81694,detalles,,",",0,0,0,1,1,0,4,2.700001,5.3291388,4.184183,7.794763,4.100448,6.2557807,3.5395377,3.6906266,4.967938,4.326805,4.993822,4.9690204,5.237758,2.4840539,6.270508
38,10110,en,,,0,0,0,1,0,0,0,6.6622963,8.534942,7.5655427,5.3397655,12.46998,5.5164194,4.404854,9.681413,8.473161,5.6933384,7.2834716,5.311103,6.9867983,5.705121,1.3234771
38,69115,##carga,,,0,0,0,0,0,0,0,1.577001,5.3730288,3.959133,8.3354645,3.972746,6.8144217,3.7276275,3.6271317,4.578592,4.058062,4.855145,4.3696303,5.4643087,1.4791826,6.2518644
38,10605,##ndo,,,0,0,0,0,1,0,0,2.716026,5.8737154,4.3579407,5.5899477,3.8364673,6.054578,9.676169,5.414699,-1.722591,4.8461637,6.042814,3.7579877,5.222431,5.800852,6.2452765
38,169,a,,,0,0,0,1,1,0,0,-1.5629675,6.641356,5.9854884,7.101811,7.037745,11.274617,7.8137474,-2.8303058,5.1080008,1.1056104,3.4140027,4.8480554,3.328189,8.949835,3.1353636
38,10198,su,,,0,0,0,1,1,0,0,0.2498024,3.9629626,2.7300372,8.144119,6.003086,4.0495615,4.593564,3.951554,7.4008884,10.305438,-1.2837875,5.3217735,5.511995,0.45698905,11.399382
38,15903,cara,,,0,0,0,1,1,0,0,2.2890425,2.3005211,9.824665,0.53974956,8.615337,8.809667,5.1382413,0.14130123,1.6514224,6.8508096,4.3832116,3.63657,3.759128,-1.4212488,5.1513147
38,34100,mitad,,,0,0,0,1,1,0,0,1.5278949,5.3705955,3.9204597,8.39899,3.9374223,6.8894563,3.7704194,3.661996,4.602307,4.069129,4.961481,4.3747993,5.495649,1.4793054,6.189552
38,10109,la,,,0,0,0,1,1,0,0,8.362041,6.2507586,6.111599,1.7058653,1.5022272,8.458318,6.186502,9.30094,10.05842,3.1749086,4.6180325,7.8788676,4.8449187,4.659141,-0.36934492
38,12747,mayor,,,0,0,0,1,1,0,0,2.8918352,5.109798,3.9450755,8.427078,3.917727,6.7278247,3.716032,4.8710575,4.594533,4.682491,4.8415647,4.8596745,4.4877725,2.4577565,6.1752305
38,44967,reserva,,.,0,0,1,1,1,0,3,2.0479732,5.3419676,4.018647,8.209615,4.0849957,6.5711265,3.6952264,3.6400595,4.7084436,4.200949,4.930168,4.6981664,5.4281445,2.0357103,6.1821756
39,10109,la,,,1,1,0,1,1,0,0,8.318473,6.2871833,6.0905995,1.6203171,1.3850944,8.544331,6.209552,9.269003,10.099192,3.170165,4.666795,7.9210486,4.7153068,4.524259,-0.31170166
39,18833,misma,,,0,0,0,1,1,0,0,3.2494304,2.0971901,2.6007757,4.461932,9.201226,4.4362807,7.1489453,5.4647818,-0.45600295,2.099376,-0.518785,1.7325355,7.631713,4.3930154,7.8361907
39,19109,relación,,,0,0,0,1,1,0,0,2.3495095,4.966917,4.715967,7.459797,3.8310692,5.6602516,4.206971,2.6126235,4.834436,4.3411875,5.0741725,5.453263,5.800634,2.5938237,6.073453
39,193,y,,,0,0,0,1,1,0,0,4.408279,5.7839904,7.051485,-0.97143424,10.42393,2.0051668,-0.42548963,-1.9367001,4.9616632,5.9173346,4.4745026,1.5302371,1.4495045,1.988228,3.6461208
39,10125,el,,,0,0,0,1,1,0,0,-0.21108694,12.316552,2.9771452,6.813626,12.48866,4.8702703,6.7627687,5.9515805,2.3082476,3.611184,6.027157,11.519975,5.6650004,5.4909153,6.473795
39,13206,mismo,,,0,0,0,1,1,0,0,3.2612684,2.0921264,2.612795,4.4730277,9.189751,4.43937,7.156666,5.4710455,-0.4440478,2.0942605,-0.5070049,1.7446628,7.638376,4.3926773,7.834513
39,10110,en,,,0,0,0,1,0,0,0,6.638298,8.509326,7.5779343,5.325092,12.484497,5.434534,4.361426,9.738749,8.507355,5.704598,7.3256764,5.3072357,7.0466537,5.8027925,1.2864732
39,15983,##car,,,0,0,0,0,0,0,0,-0.17682537,2.3691306,4.450943,3.9902556,7.0948033,1.7588928,4.5253363,1.060091,4.156264,3.6648352,9.81889,4.7567134,4.9373446,5.4125557,5.380223
39,10797,##go,,,0,0,0,0,1,0,0,3.515138,-0.25153008,5.384221,4.692146,8.437942,5.547549,5.908913,5.3065696,4.806375,2.4374208,5.629631,4.031127,3.1041327,5.709888,4.726028
39,17847,hizo,,,0,0,0,1,1,0,0,7.1182094,1.601892,9.05725,5.253237,1.4974614,3.1515415,1.4986026,-0.40276843,8.565925,4.786927,3.2293003,1.817926,3.0301023,4.199432,5.379089
39,169,a,,,0,0,0,1,1,0,0,-1.6219791,6.60333,5.9583745,7.1547194,6.931265,11.268724,7.7703714,-2.8974564,5.055495,1.1170917,3.350083,4.7802544,3.3278513,8.874608,3.100131
39,11782,cada,,,0,0,0,1,1,0,0,8.673575,9.432186,6.716028,6.741781,-0.4453597,4.064792,6.4480233,4.1909246,7.1531115,-0.7462989,4.274646,5.0486393,7.7333946,4.018594,10.113344
39,11381,uno,,,0,0,0,1,1,0,0,5.4014425,10.234792,2.3287966,2.8643584,6.288163,10.519564,7.2330585,2.5883749,3.3592336,6.8891106,7.037243,11.147395,0.9374078,7.9940557,4.403994
39,10104,de,,,0,0,0,1,1,0,0,10.972623,0.9811822,7.8379154,7.0308213,4.020077,1.9955955,10.215229,1.0992179,7.5947237,7.3304,7.8928285,3.240285,3.9783418,4.562217,5.190611
39,10182,los,,,0,0,0,1,1,0,0,2.862305,10.690787,5.4226723,6.9660783,11.309,7.682577,3.5346923,12.03191,6.038475,7.9664564,6.390513,7.3693237,3.0646014,3.2283983,5.8561745
39,29097,amigos,,,0,0,0,1,1,0,0,3.4760714,4.722424,3.5993104,8.551264,3.7821753,4.9138665,4.0594897,4.9560957,5.8655195,4.628496,4.6984754,5.701086,5.60201,1.9547695,6.6591134
39,10121,que,,",",0,0,0,1,1,0,4,1.3492731,10.211301,7.2386303,3.0974243,8.408366,-1.4040887,4.091155,1.2026701,5.0760546,2.5870016,-2.9961374,7.906974,6.9932384,4.390852,4.077719
39,10164,al,,,0,0,0,1,1,0,0,-4.7960496,8.809991,3.0916295,2.632592,6.897121,5.0072384,7.153776,6.9163303,0.39320335,3.3428192,5.772627,8.081158,6.4700456,5.3712583,2.1989837
39,14184,día,,,0,0,0,1,1,0,0,6.0821514,8.100478,7.878115,3.7977266,7.0977893,0.76455474,2.1650338,1.8552457,7.3374224,8.000558,1.1688212,7.2067604,6.2104917,1.9566879,5.395978
39,17118,siguiente,,,0,0,0,1,1,0,0,9.323087,2.8261242,1.4605541,1.4620612,9.965064,5.6415124,6.7659492,0.32075608,7.8679247,-1.1030817,3.8486044,3.9899414,3.1965654,0.52690464,5.2435865
39,38973,vin,,,0,0,0,1,0,0,0,11.352483,0.85801566,7.8571177,7.028511,3.9234493,2.0973299,10.008714,0.81110835,7.076773,7.438327,8.494659,2.904188,3.9922774,4.861603,4.9001756
39,19618,##ieron,,,0,0,0,0,1,0,0,2.1781034,4.4265366,4.831064,6.2853193,4.7977824,6.495138,8.719882,7.594731,-1.4088556,5.0356736,6.2309976,5.198378,5.907034,5.6099687,3.7972481
39,169,a,,,0,0,0,1,1,0,0,-1.643137,6.5879755,5.9904885,7.154107,6.898034,11.328879,7.727645,-2.8888888,5.063638,1.1993895,3.274963,4.7926745,3.3883376,8.8468075,3.1694012
39,63954,visitar,,,0,0,0,1,0,0,0,2.8706853,5.0003414,5.772378,6.8251176,4.0456696,5.4472475,5.405064,2.9223154,4.8510375,3.8734057,5.106143,4.362256,5.3366246,1.9539036,5.2448153
39,10284,##le,,",",0,0,0,0,1,0,4,6.042678,3.9785454,1.3105009,-0.894292,8.894619,2.6432035,5.006251,6.185975,4.0236197,5.7962728,1.21526,5.2706227,3.3566391,0.41138124,1.2428855
39,10104,de,,,0,0,0,1,1,0,0,10.981392,0.92878574,7.8973775,7.0436015,4.0571475,1.8613713,10.290951,1.089431,7.5677166,7.290895,7.863434,3.2372983,3.9221084,4.516044,5.1447573
39,13636,modo,,,0,0,0,1,1,0,0,5.131364,5.432414,6.05615,7.04466,3.369517,4.0359397,6.511234,3.803,2.4941401,1.995826,4.950708,6.7681546,3.8947155,1.7322562,7.3663125
39,10121,que,,,0,0,0,1,1,0,0,1.3457997,10.352173,7.3936596,3.0768204,8.568676,-1.359612,4.05156,1.3256015,5.234873,2.7408268,-2.9807267,7.879508,6.955502,4.408674,4.029073
39,12847,antes,,,0,0,0,1,1,0,0,6.9654374,7.748186,6.939775,-1.8106552,12.680547,2.7458408,6.808742,1.2930907,7.2745657,2.4377892,5.8344874,-0.16162163,4.175346,8.20701,6.9889646
